Skew Scale,Structure ID,Unique Structures,Alpha,Power,Probability of Structure,Expected Observations,Minimum Required Sample Size
2.0,119,1000,0.05,0.8,0.0016172306494639166,16172.306494639166,17
2.0,119,1000,0.05,0.9,0.0016172306494639166,16172.306494639166,23
2.0,120,1000,0.01,0.8,0.0003621933247659103,3621.933247659103,26
2.0,120,1000,0.01,0.9,0.0003621933247659103,3621.933247659103,32
2.0,120,1000,0.05,0.8,0.0003621933247659103,3621.933247659103,17
2.0,120,1000,0.05,0.9,0.0003621933247659103,3621.933247659103,23
2.0,121,1000,0.01,0.8,0.00114242292681677,11424.229268167699,26
2.0,121,1000,0.01,0.9,0.00114242292681677,11424.229268167699,32
2.0,121,1000,0.05,0.8,0.00114242292681677,11424.229268167699,17
2.0,121,1000,0.05,0.9,0.00114242292681677,11424.229268167699,23
2.0,122,1000,0.01,0.8,0.0004078696984060226,4078.6969840602264,26
2.0,122,1000,0.01,0.9,0.0004078696984060226,4078.6969840602264,32
2.0,122,1000,0.05,0.8,0.0004078696984060226,4078.6969840602264,17
2.0,122,1000,0.05,0.9,0.0004078696984060226,4078.6969840602264,23
2.0,123,1000,0.01,0.8,0.00020779846391957995,2077.9846391957994,26
2.0,123,1000,0.01,0.9,0.00020779846391957995,2077.9846391957994,32
2.0,123,1000,0.05,0.8,0.00020779846391957995,2077.9846391957994,17
2.0,123,1000,0.05,0.9,0.00020779846391957995,2077.9846391957994,23
2.0,124,1000,0.01,0.8,0.0011797829606320363,11797.829606320363,26
2.0,124,1000,0.01,0.9,0.0011797829606320363,11797.829606320363,32
2.0,124,1000,0.05,0.8,0.0011797829606320363,11797.829606320363,17
2.0,124,1000,0.05,0.9,0.0011797829606320363,11797.829606320363,23
2.0,125,1000,0.01,0.8,0.0013083447483359793,13083.447483359792,26
2.0,125,1000,0.01,0.9,0.0013083447483359793,13083.447483359792,32
2.0,125,1000,0.05,0.8,0.0013083447483359793,13083.447483359792,17
2.0,125,1000,0.05,0.9,0.0013083447483359793,13083.447483359792,23
2.0,126,1000,0.01,0.8,0.0002471047363589275,2471.047363589275,26
2.0,126,1000,0.01,0.9,0.0002471047363589275,2471.047363589275,32
2.0,126,1000,0.05,0.8,0.0002471047363589275,2471.047363589275,17
2.0,126,1000,0.05,0.9,0.0002471047363589275,2471.047363589275,23
2.0,127,1000,0.01,0.8,0.00024426256695782707,2442.625669578271,26
2.0,127,1000,0.01,0.9,0.00024426256695782707,2442.625669578271,32
2.0,127,1000,0.05,0.8,0.00024426256695782707,2442.625669578271,17
2.0,127,1000,0.05,0.9,0.00024426256695782707,2442.625669578271,23
2.0,128,1000,0.01,0.8,6.649425338824499e-05,664.9425338824499,26
2.0,128,1000,0.01,0.9,6.649425338824499e-05,664.9425338824499,32
2.0,128,1000,0.05,0.8,6.649425338824499e-05,664.9425338824499,17
2.0,128,1000,0.05,0.9,6.649425338824499e-05,664.9425338824499,23
2.0,129,1000,0.01,0.8,0.0026876213905030095,26876.213905030094,26
2.0,129,1000,0.01,0.9,0.0026876213905030095,26876.213905030094,32
2.0,129,1000,0.05,0.8,0.0026876213905030095,26876.213905030094,17
2.0,129,1000,0.05,0.9,0.0026876213905030095,26876.213905030094,23
2.0,130,1000,0.01,0.8,0.000301531221242853,3015.31221242853,26
2.0,130,1000,0.01,0.9,0.000301531221242853,3015.31221242853,32
2.0,130,1000,0.05,0.8,0.000301531221242853,3015.31221242853,17
2.0,130,1000,0.05,0.9,0.000301531221242853,3015.31221242853,23
2.0,131,1000,0.01,0.8,0.00022007899867415863,2200.7899867415863,26
2.0,131,1000,0.01,0.9,0.00022007899867415863,2200.7899867415863,32
2.0,131,1000,0.05,0.8,0.00022007899867415863,2200.7899867415863,17
2.0,131,1000,0.05,0.9,0.00022007899867415863,2200.7899867415863,23
2.0,132,1000,0.01,0.8,0.0019545591021197426,19545.591021197426,26
2.0,132,1000,0.01,0.9,0.0019545591021197426,19545.591021197426,32
2.0,132,1000,0.05,0.8,0.0019545591021197426,19545.591021197426,17
2.0,132,1000,0.05,0.9,0.0019545591021197426,19545.591021197426,23
2.0,133,1000,0.01,0.8,0.0013048340329362856,13048.340329362856,26
2.0,133,1000,0.01,0.9,0.0013048340329362856,13048.340329362856,32
2.0,133,1000,0.05,0.8,0.0013048340329362856,13048.340329362856,17
2.0,133,1000,0.05,0.9,0.0013048340329362856,13048.340329362856,23
2.0,134,1000,0.01,0.8,0.0006146036834250609,6146.036834250609,26
2.0,134,1000,0.01,0.9,0.0006146036834250609,6146.036834250609,32
2.0,134,1000,0.05,0.8,0.0006146036834250609,6146.036834250609,17
2.0,134,1000,0.05,0.9,0.0006146036834250609,6146.036834250609,23
2.0,135,1000,0.01,0.8,0.0009725668471319875,9725.668471319876,26
2.0,135,1000,0.01,0.9,0.0009725668471319875,9725.668471319876,32
2.0,135,1000,0.05,0.8,0.0009725668471319875,9725.668471319876,17
2.0,135,1000,0.05,0.9,0.0009725668471319875,9725.668471319876,23
2.0,136,1000,0.01,0.8,0.0004152342847507281,4152.342847507281,26
2.0,136,1000,0.01,0.9,0.0004152342847507281,4152.342847507281,32
2.0,136,1000,0.05,0.8,0.0004152342847507281,4152.342847507281,17
2.0,136,1000,0.05,0.9,0.0004152342847507281,4152.342847507281,23
2.0,137,1000,0.01,0.8,0.000757764092955162,7577.64092955162,26
2.0,137,1000,0.01,0.9,0.000757764092955162,7577.64092955162,32
2.0,137,1000,0.05,0.8,0.000757764092955162,7577.64092955162,17
2.0,137,1000,0.05,0.9,0.000757764092955162,7577.64092955162,23
2.0,138,1000,0.01,0.8,0.00010397853106677267,1039.7853106677267,26
2.0,138,1000,0.01,0.9,0.00010397853106677267,1039.7853106677267,32
2.0,138,1000,0.05,0.8,0.00010397853106677267,1039.7853106677267,17
2.0,138,1000,0.05,0.9,0.00010397853106677267,1039.7853106677267,23
2.0,139,1000,0.01,0.8,0.0006305570717049846,6305.570717049846,26
2.0,139,1000,0.01,0.9,0.0006305570717049846,6305.570717049846,32
2.0,139,1000,0.05,0.8,0.0006305570717049846,6305.570717049846,17
2.0,139,1000,0.05,0.9,0.0006305570717049846,6305.570717049846,23
2.0,140,1000,0.01,0.8,0.0007075597246247403,7075.597246247403,26
2.0,140,1000,0.01,0.9,0.0007075597246247403,7075.597246247403,32
2.0,140,1000,0.05,0.8,0.0007075597246247403,7075.597246247403,17
2.0,140,1000,0.05,0.9,0.0007075597246247403,7075.597246247403,23
2.0,141,1000,0.01,0.8,0.0034718777679049076,34718.777679049075,26
2.0,141,1000,0.01,0.9,0.0034718777679049076,34718.777679049075,32
2.0,141,1000,0.05,0.8,0.0034718777679049076,34718.777679049075,17
2.0,141,1000,0.05,0.9,0.0034718777679049076,34718.777679049075,23
2.0,142,1000,0.01,0.8,0.0014801745431680087,14801.745431680087,26
2.0,142,1000,0.01,0.9,0.0014801745431680087,14801.745431680087,32
2.0,142,1000,0.05,0.8,0.0014801745431680087,14801.745431680087,17
2.0,142,1000,0.05,0.9,0.0014801745431680087,14801.745431680087,23
2.0,143,1000,0.01,0.8,0.002030162589946402,20301.62589946402,26
2.0,143,1000,0.01,0.9,0.002030162589946402,20301.62589946402,32
2.0,143,1000,0.05,0.8,0.002030162589946402,20301.62589946402,17
2.0,143,1000,0.05,0.9,0.002030162589946402,20301.62589946402,23
2.0,144,1000,0.01,0.8,0.0005107249887885883,5107.249887885882,26
2.0,144,1000,0.01,0.9,0.0005107249887885883,5107.249887885882,32
2.0,144,1000,0.05,0.8,0.0005107249887885883,5107.249887885882,17
2.0,144,1000,0.05,0.9,0.0005107249887885883,5107.249887885882,23
2.0,145,1000,0.01,0.8,9.913643662331369e-06,99.13643662331368,26
2.0,145,1000,0.01,0.9,9.913643662331369e-06,99.13643662331368,32
2.0,145,1000,0.05,0.8,9.913643662331369e-06,99.13643662331368,17
2.0,145,1000,0.05,0.9,9.913643662331369e-06,99.13643662331368,23
2.0,146,1000,0.01,0.8,0.00043655069369420853,4365.506936942085,26
2.0,146,1000,0.01,0.9,0.00043655069369420853,4365.506936942085,32
2.0,146,1000,0.05,0.8,0.00043655069369420853,4365.506936942085,17
2.0,146,1000,0.05,0.9,0.00043655069369420853,4365.506936942085,23
2.0,147,1000,0.01,0.8,0.0009156706300952273,9156.706300952274,26
2.0,147,1000,0.01,0.9,0.0009156706300952273,9156.706300952274,32
2.0,147,1000,0.05,0.8,0.0009156706300952273,9156.706300952274,17
2.0,147,1000,0.05,0.9,0.0009156706300952273,9156.706300952274,23
2.0,148,1000,0.01,0.8,0.0005535268565183093,5535.268565183093,26
2.0,148,1000,0.01,0.9,0.0005535268565183093,5535.268565183093,32
2.0,148,1000,0.05,0.8,0.0005535268565183093,5535.268565183093,17
2.0,148,1000,0.05,0.9,0.0005535268565183093,5535.268565183093,23
2.0,149,1000,0.01,0.8,0.0024144736163624037,24144.73616362404,26
2.0,149,1000,0.01,0.9,0.0024144736163624037,24144.73616362404,32
2.0,149,1000,0.05,0.8,0.0024144736163624037,24144.73616362404,17
2.0,149,1000,0.05,0.9,0.0024144736163624037,24144.73616362404,23
2.0,150,1000,0.01,0.8,0.0006766065626670295,6766.0656266702945,26
2.0,150,1000,0.01,0.9,0.0006766065626670295,6766.0656266702945,32
2.0,150,1000,0.05,0.8,0.0006766065626670295,6766.0656266702945,17
2.0,150,1000,0.05,0.9,0.0006766065626670295,6766.0656266702945,23
2.0,151,1000,0.01,0.8,0.0005059429595644445,5059.429595644445,26
2.0,151,1000,0.01,0.9,0.0005059429595644445,5059.429595644445,32
2.0,151,1000,0.05,0.8,0.0005059429595644445,5059.429595644445,17
2.0,151,1000,0.05,0.9,0.0005059429595644445,5059.429595644445,23
2.0,152,1000,0.01,0.8,0.0008013198380011276,8013.198380011276,26
2.0,152,1000,0.01,0.9,0.0008013198380011276,8013.198380011276,32
2.0,152,1000,0.05,0.8,0.0008013198380011276,8013.198380011276,17
2.0,152,1000,0.05,0.9,0.0008013198380011276,8013.198380011276,23
2.0,153,1000,0.01,0.8,0.005118860878592945,51188.60878592945,26
2.0,153,1000,0.01,0.9,0.005118860878592945,51188.60878592945,32
2.0,153,1000,0.05,0.8,0.005118860878592945,51188.60878592945,17
2.0,153,1000,0.05,0.9,0.005118860878592945,51188.60878592945,23
2.0,154,1000,0.01,0.8,0.0019068483427732554,19068.483427732554,26
2.0,154,1000,0.01,0.9,0.0019068483427732554,19068.483427732554,32
2.0,154,1000,0.05,0.8,0.0019068483427732554,19068.483427732554,17
2.0,154,1000,0.05,0.9,0.0019068483427732554,19068.483427732554,23
2.0,155,1000,0.01,0.8,0.00021530788316866914,2153.0788316866915,26
2.0,155,1000,0.01,0.9,0.00021530788316866914,2153.0788316866915,32
2.0,155,1000,0.05,0.8,0.00021530788316866914,2153.0788316866915,17
2.0,155,1000,0.05,0.9,0.00021530788316866914,2153.0788316866915,23
2.0,156,1000,0.01,0.8,0.00239248476226434,23924.8476226434,26
2.0,156,1000,0.01,0.9,0.00239248476226434,23924.8476226434,32
2.0,156,1000,0.05,0.8,0.00239248476226434,23924.8476226434,17
2.0,156,1000,0.05,0.9,0.00239248476226434,23924.8476226434,23
2.0,157,1000,0.01,0.8,0.0005801927742292725,5801.927742292724,26
2.0,157,1000,0.01,0.9,0.0005801927742292725,5801.927742292724,32
2.0,157,1000,0.05,0.8,0.0005801927742292725,5801.927742292724,17
2.0,157,1000,0.05,0.9,0.0005801927742292725,5801.927742292724,23
2.0,158,1000,0.01,0.8,0.0007974315551146713,7974.315551146713,26
2.0,158,1000,0.01,0.9,0.0007974315551146713,7974.315551146713,32
2.0,158,1000,0.05,0.8,0.0007974315551146713,7974.315551146713,17
2.0,158,1000,0.05,0.9,0.0007974315551146713,7974.315551146713,23
2.0,159,1000,0.01,0.8,0.003927114949942837,39271.14949942837,26
2.0,159,1000,0.01,0.9,0.003927114949942837,39271.14949942837,32
2.0,159,1000,0.05,0.8,0.003927114949942837,39271.14949942837,17
2.0,159,1000,0.05,0.9,0.003927114949942837,39271.14949942837,23
2.0,160,1000,0.01,0.8,0.00021802527440540676,2180.2527440540675,26
2.0,160,1000,0.01,0.9,0.00021802527440540676,2180.2527440540675,32
2.0,160,1000,0.05,0.8,0.00021802527440540676,2180.2527440540675,17
2.0,160,1000,0.05,0.9,0.00021802527440540676,2180.2527440540675,23
2.0,161,1000,0.01,0.8,0.001768157096970106,17681.57096970106,26
2.0,161,1000,0.01,0.9,0.001768157096970106,17681.57096970106,32
2.0,161,1000,0.05,0.8,0.001768157096970106,17681.57096970106,17
2.0,161,1000,0.05,0.9,0.001768157096970106,17681.57096970106,23
2.0,162,1000,0.01,0.8,0.002093900551767753,20939.00551767753,26
2.0,162,1000,0.01,0.9,0.002093900551767753,20939.00551767753,32
2.0,162,1000,0.05,0.8,0.002093900551767753,20939.00551767753,17
2.0,162,1000,0.05,0.9,0.002093900551767753,20939.00551767753,23
2.0,163,1000,0.01,0.8,0.0011791660342123848,11791.660342123849,26
2.0,163,1000,0.01,0.9,0.0011791660342123848,11791.660342123849,32
2.0,163,1000,0.05,0.8,0.0011791660342123848,11791.660342123849,17
2.0,163,1000,0.05,0.9,0.0011791660342123848,11791.660342123849,23
2.0,164,1000,0.01,0.8,0.0005449527054203102,5449.527054203102,26
2.0,164,1000,0.01,0.9,0.0005449527054203102,5449.527054203102,32
2.0,164,1000,0.05,0.8,0.0005449527054203102,5449.527054203102,17
2.0,164,1000,0.05,0.9,0.0005449527054203102,5449.527054203102,23
2.0,165,1000,0.01,0.8,0.003851825253839497,38518.25253839497,26
2.0,165,1000,0.01,0.9,0.003851825253839497,38518.25253839497,32
2.0,165,1000,0.05,0.8,0.003851825253839497,38518.25253839497,17
2.0,165,1000,0.05,0.9,0.003851825253839497,38518.25253839497,23
2.0,166,1000,0.01,0.8,0.00034691774198904754,3469.1774198904754,26
2.0,166,1000,0.01,0.9,0.00034691774198904754,3469.1774198904754,32
2.0,166,1000,0.05,0.8,0.00034691774198904754,3469.1774198904754,17
2.0,166,1000,0.05,0.9,0.00034691774198904754,3469.1774198904754,23
2.0,167,1000,0.01,0.8,0.0010803667331567457,10803.667331567458,26
2.0,167,1000,0.01,0.9,0.0010803667331567457,10803.667331567458,32
2.0,167,1000,0.05,0.8,0.0010803667331567457,10803.667331567458,17
2.0,167,1000,0.05,0.9,0.0010803667331567457,10803.667331567458,23
2.0,168,1000,0.01,0.8,0.00011452522856710786,1145.2522856710787,26
2.0,168,1000,0.01,0.9,0.00011452522856710786,1145.2522856710787,32
2.0,168,1000,0.05,0.8,0.00011452522856710786,1145.2522856710787,17
2.0,168,1000,0.05,0.9,0.00011452522856710786,1145.2522856710787,23
2.0,169,1000,0.01,0.8,0.000950533745564632,9505.33745564632,26
2.0,169,1000,0.01,0.9,0.000950533745564632,9505.33745564632,32
2.0,169,1000,0.05,0.8,0.000950533745564632,9505.33745564632,17
2.0,169,1000,0.05,0.9,0.000950533745564632,9505.33745564632,23
2.0,170,1000,0.01,0.8,0.0008907681011859684,8907.681011859684,26
2.0,170,1000,0.01,0.9,0.0008907681011859684,8907.681011859684,32
2.0,170,1000,0.05,0.8,0.0008907681011859684,8907.681011859684,17
2.0,170,1000,0.05,0.9,0.0008907681011859684,8907.681011859684,23
2.0,171,1000,0.01,0.8,0.0038170155654947972,38170.15565494797,26
2.0,171,1000,0.01,0.9,0.0038170155654947972,38170.15565494797,32
2.0,171,1000,0.05,0.8,0.0038170155654947972,38170.15565494797,17
2.0,171,1000,0.05,0.9,0.0038170155654947972,38170.15565494797,23
2.0,172,1000,0.01,0.8,0.001553148123445205,15531.48123445205,26
2.0,172,1000,0.01,0.9,0.001553148123445205,15531.48123445205,32
2.0,172,1000,0.05,0.8,0.001553148123445205,15531.48123445205,17
2.0,172,1000,0.05,0.9,0.001553148123445205,15531.48123445205,23
2.0,173,1000,0.01,0.8,4.7633691561657464e-05,476.33691561657463,26
2.0,173,1000,0.01,0.9,4.7633691561657464e-05,476.33691561657463,32
2.0,173,1000,0.05,0.8,4.7633691561657464e-05,476.33691561657463,17
2.0,173,1000,0.05,0.9,4.7633691561657464e-05,476.33691561657463,23
2.0,174,1000,0.01,0.8,0.0008479346357324485,8479.346357324484,26
2.0,174,1000,0.01,0.9,0.0008479346357324485,8479.346357324484,32
2.0,174,1000,0.05,0.8,0.0008479346357324485,8479.346357324484,17
2.0,174,1000,0.05,0.9,0.0008479346357324485,8479.346357324484,23
2.0,175,1000,0.01,0.8,0.0013807325482948893,13807.325482948892,26
2.0,175,1000,0.01,0.9,0.0013807325482948893,13807.325482948892,32
2.0,175,1000,0.05,0.8,0.0013807325482948893,13807.325482948892,17
2.0,175,1000,0.05,0.9,0.0013807325482948893,13807.325482948892,23
2.0,176,1000,0.01,0.8,0.0003053237031229212,3053.237031229212,26
2.0,176,1000,0.01,0.9,0.0003053237031229212,3053.237031229212,32
2.0,176,1000,0.05,0.8,0.0003053237031229212,3053.237031229212,17
2.0,176,1000,0.05,0.9,0.0003053237031229212,3053.237031229212,23
2.0,177,1000,0.01,0.8,0.0007974504799750103,7974.504799750102,26
2.0,177,1000,0.01,0.9,0.0007974504799750103,7974.504799750102,32
2.0,177,1000,0.05,0.8,0.0007974504799750103,7974.504799750102,17
2.0,177,1000,0.05,0.9,0.0007974504799750103,7974.504799750102,23
2.0,178,1000,0.01,0.8,1.0413781345606917e-05,104.13781345606917,26
2.0,178,1000,0.01,0.9,1.0413781345606917e-05,104.13781345606917,32
2.0,178,1000,0.05,0.8,1.0413781345606917e-05,104.13781345606917,17
2.0,178,1000,0.05,0.9,1.0413781345606917e-05,104.13781345606917,23
2.0,179,1000,0.01,0.8,0.0018675445589250135,18675.445589250136,26
2.0,179,1000,0.01,0.9,0.0018675445589250135,18675.445589250136,32
2.0,179,1000,0.05,0.8,0.0018675445589250135,18675.445589250136,17
2.0,179,1000,0.05,0.9,0.0018675445589250135,18675.445589250136,23
2.0,180,1000,0.01,0.8,0.0007100502644485477,7100.5026444854775,26
2.0,180,1000,0.01,0.9,0.0007100502644485477,7100.5026444854775,32
2.0,180,1000,0.05,0.8,0.0007100502644485477,7100.5026444854775,17
2.0,180,1000,0.05,0.9,0.0007100502644485477,7100.5026444854775,23
2.0,181,1000,0.01,0.8,0.001197374431147036,11973.74431147036,26
2.0,181,1000,0.01,0.9,0.001197374431147036,11973.74431147036,32
2.0,181,1000,0.05,0.8,0.001197374431147036,11973.74431147036,17
2.0,181,1000,0.05,0.9,0.001197374431147036,11973.74431147036,23
2.0,182,1000,0.01,0.8,0.00041728604890219013,4172.860489021901,26
2.0,182,1000,0.01,0.9,0.00041728604890219013,4172.860489021901,32
2.0,182,1000,0.05,0.8,0.00041728604890219013,4172.860489021901,17
2.0,182,1000,0.05,0.9,0.00041728604890219013,4172.860489021901,23
2.0,183,1000,0.01,0.8,0.000589099800078694,5890.99800078694,26
2.0,183,1000,0.01,0.9,0.000589099800078694,5890.99800078694,32
2.0,183,1000,0.05,0.8,0.000589099800078694,5890.99800078694,17
2.0,183,1000,0.05,0.9,0.000589099800078694,5890.99800078694,23
2.0,184,1000,0.01,0.8,5.474045588445457e-05,547.4045588445457,26
2.0,184,1000,0.01,0.9,5.474045588445457e-05,547.4045588445457,32
2.0,184,1000,0.05,0.8,5.474045588445457e-05,547.4045588445457,17
2.0,184,1000,0.05,0.9,5.474045588445457e-05,547.4045588445457,23
2.0,185,1000,0.01,0.8,8.281284358796095e-05,828.1284358796096,26
2.0,185,1000,0.01,0.9,8.281284358796095e-05,828.1284358796096,32
2.0,185,1000,0.05,0.8,8.281284358796095e-05,828.1284358796096,17
2.0,185,1000,0.05,0.9,8.281284358796095e-05,828.1284358796096,23
2.0,186,1000,0.01,0.8,0.0012221927241892858,12221.927241892858,26
2.0,186,1000,0.01,0.9,0.0012221927241892858,12221.927241892858,32
2.0,186,1000,0.05,0.8,0.0012221927241892858,12221.927241892858,17
2.0,186,1000,0.05,0.9,0.0012221927241892858,12221.927241892858,23
2.0,187,1000,0.01,0.8,0.0015138772129275496,15138.772129275496,26
2.0,187,1000,0.01,0.9,0.0015138772129275496,15138.772129275496,32
2.0,187,1000,0.05,0.8,0.0015138772129275496,15138.772129275496,17
2.0,187,1000,0.05,0.9,0.0015138772129275496,15138.772129275496,23
2.0,188,1000,0.01,0.8,0.0007149895972675812,7149.895972675812,26
2.0,188,1000,0.01,0.9,0.0007149895972675812,7149.895972675812,32
2.0,188,1000,0.05,0.8,0.0007149895972675812,7149.895972675812,17
2.0,188,1000,0.05,0.9,0.0007149895972675812,7149.895972675812,23
2.0,189,1000,0.01,0.8,0.00020042439427329076,2004.2439427329077,26
2.0,189,1000,0.01,0.9,0.00020042439427329076,2004.2439427329077,32
2.0,189,1000,0.05,0.8,0.00020042439427329076,2004.2439427329077,17
2.0,189,1000,0.05,0.9,0.00020042439427329076,2004.2439427329077,23
2.0,190,1000,0.01,0.8,0.004731773938351148,47317.739383511485,26
2.0,190,1000,0.01,0.9,0.004731773938351148,47317.739383511485,32
2.0,190,1000,0.05,0.8,0.004731773938351148,47317.739383511485,17
2.0,190,1000,0.05,0.9,0.004731773938351148,47317.739383511485,23
2.0,191,1000,0.01,0.8,0.0013869842967279822,13869.842967279823,26
2.0,191,1000,0.01,0.9,0.0013869842967279822,13869.842967279823,32
2.0,191,1000,0.05,0.8,0.0013869842967279822,13869.842967279823,17
2.0,191,1000,0.05,0.9,0.0013869842967279822,13869.842967279823,23
2.0,192,1000,0.01,0.8,0.00020270344160695984,2027.0344160695984,26
2.0,192,1000,0.01,0.9,0.00020270344160695984,2027.0344160695984,32
2.0,192,1000,0.05,0.8,0.00020270344160695984,2027.0344160695984,17
2.0,192,1000,0.05,0.9,0.00020270344160695984,2027.0344160695984,23
2.0,193,1000,0.01,0.8,0.0005461958297935378,5461.958297935378,26
2.0,193,1000,0.01,0.9,0.0005461958297935378,5461.958297935378,32
2.0,193,1000,0.05,0.8,0.0005461958297935378,5461.958297935378,17
2.0,193,1000,0.05,0.9,0.0005461958297935378,5461.958297935378,23
2.0,194,1000,0.01,0.8,0.001956228855765632,19562.28855765632,26
2.0,194,1000,0.01,0.9,0.001956228855765632,19562.28855765632,32
2.0,194,1000,0.05,0.8,0.001956228855765632,19562.28855765632,17
2.0,194,1000,0.05,0.9,0.001956228855765632,19562.28855765632,23
2.0,195,1000,0.01,0.8,0.0003499084363631655,3499.084363631655,26
2.0,195,1000,0.01,0.9,0.0003499084363631655,3499.084363631655,32
2.0,195,1000,0.05,0.8,0.0003499084363631655,3499.084363631655,17
2.0,195,1000,0.05,0.9,0.0003499084363631655,3499.084363631655,23
2.0,196,1000,0.01,0.8,0.0017751635075463725,17751.635075463724,26
2.0,196,1000,0.01,0.9,0.0017751635075463725,17751.635075463724,32
2.0,196,1000,0.05,0.8,0.0017751635075463725,17751.635075463724,17
2.0,196,1000,0.05,0.9,0.0017751635075463725,17751.635075463724,23
2.0,197,1000,0.01,0.8,0.0005298048172915676,5298.048172915675,26
2.0,197,1000,0.01,0.9,0.0005298048172915676,5298.048172915675,32
2.0,197,1000,0.05,0.8,0.0005298048172915676,5298.048172915675,17
2.0,197,1000,0.05,0.9,0.0005298048172915676,5298.048172915675,23
2.0,198,1000,0.01,0.8,0.004300357348002356,43003.573480023566,26
2.0,198,1000,0.01,0.9,0.004300357348002356,43003.573480023566,32
2.0,198,1000,0.05,0.8,0.004300357348002356,43003.573480023566,17
2.0,198,1000,0.05,0.9,0.004300357348002356,43003.573480023566,23
2.0,199,1000,0.01,0.8,0.00018997456818264002,1899.7456818264002,26
2.0,199,1000,0.01,0.9,0.00018997456818264002,1899.7456818264002,32
2.0,199,1000,0.05,0.8,0.00018997456818264002,1899.7456818264002,17
2.0,199,1000,0.05,0.9,0.00018997456818264002,1899.7456818264002,23
2.0,200,1000,0.01,0.8,0.0010035065757177692,10035.065757177692,26
2.0,200,1000,0.01,0.9,0.0010035065757177692,10035.065757177692,32
2.0,200,1000,0.05,0.8,0.0010035065757177692,10035.065757177692,17
2.0,200,1000,0.05,0.9,0.0010035065757177692,10035.065757177692,23
2.0,201,1000,0.01,0.8,0.002409531668323631,24095.316683236313,26
2.0,201,1000,0.01,0.9,0.002409531668323631,24095.316683236313,32
2.0,201,1000,0.05,0.8,0.002409531668323631,24095.316683236313,17
2.0,201,1000,0.05,0.9,0.002409531668323631,24095.316683236313,23
2.0,202,1000,0.01,0.8,0.0011931768047308223,11931.768047308224,26
2.0,202,1000,0.01,0.9,0.0011931768047308223,11931.768047308224,32
2.0,202,1000,0.05,0.8,0.0011931768047308223,11931.768047308224,17
2.0,202,1000,0.05,0.9,0.0011931768047308223,11931.768047308224,23
2.0,203,1000,0.01,0.8,0.00011394607555175108,1139.4607555175107,26
2.0,203,1000,0.01,0.9,0.00011394607555175108,1139.4607555175107,32
2.0,203,1000,0.05,0.8,0.00011394607555175108,1139.4607555175107,17
2.0,203,1000,0.05,0.9,0.00011394607555175108,1139.4607555175107,23
2.0,204,1000,0.01,0.8,1.8509684013553103e-05,185.09684013553104,26
2.0,204,1000,0.01,0.9,1.8509684013553103e-05,185.09684013553104,32
2.0,204,1000,0.05,0.8,1.8509684013553103e-05,185.09684013553104,17
2.0,204,1000,0.05,0.9,1.8509684013553103e-05,185.09684013553104,23
2.0,205,1000,0.01,0.8,0.00028110950233620473,2811.0950233620474,26
2.0,205,1000,0.01,0.9,0.00028110950233620473,2811.0950233620474,32
2.0,205,1000,0.05,0.8,0.00028110950233620473,2811.0950233620474,17
2.0,205,1000,0.05,0.9,0.00028110950233620473,2811.0950233620474,23
2.0,206,1000,0.01,0.8,0.0020267875370522546,20267.875370522546,26
2.0,206,1000,0.01,0.9,0.0020267875370522546,20267.875370522546,32
2.0,206,1000,0.05,0.8,0.0020267875370522546,20267.875370522546,17
2.0,206,1000,0.05,0.9,0.0020267875370522546,20267.875370522546,23
2.0,207,1000,0.01,0.8,0.0004918016088521903,4918.016088521903,26
2.0,207,1000,0.01,0.9,0.0004918016088521903,4918.016088521903,32
2.0,207,1000,0.05,0.8,0.0004918016088521903,4918.016088521903,17
2.0,207,1000,0.05,0.9,0.0004918016088521903,4918.016088521903,23
2.0,208,1000,0.01,0.8,3.4743441463670094e-06,34.743441463670095,26
2.0,208,1000,0.01,0.9,3.4743441463670094e-06,34.743441463670095,32
2.0,208,1000,0.05,0.8,3.4743441463670094e-06,34.743441463670095,17
2.0,208,1000,0.05,0.9,3.4743441463670094e-06,34.743441463670095,23
2.0,209,1000,0.01,0.8,6.961385145646521e-06,69.61385145646521,26
2.0,209,1000,0.01,0.9,6.961385145646521e-06,69.61385145646521,32
2.0,209,1000,0.05,0.8,6.961385145646521e-06,69.61385145646521,17
2.0,209,1000,0.05,0.9,6.961385145646521e-06,69.61385145646521,23
2.0,210,1000,0.01,0.8,0.0004380126324110058,4380.126324110059,26
2.0,210,1000,0.01,0.9,0.0004380126324110058,4380.126324110059,32
2.0,210,1000,0.05,0.8,0.0004380126324110058,4380.126324110059,17
2.0,210,1000,0.05,0.9,0.0004380126324110058,4380.126324110059,23
2.0,211,1000,0.01,0.8,0.002579814610133614,25798.14610133614,26
2.0,211,1000,0.01,0.9,0.002579814610133614,25798.14610133614,32
2.0,211,1000,0.05,0.8,0.002579814610133614,25798.14610133614,17
2.0,211,1000,0.05,0.9,0.002579814610133614,25798.14610133614,23
2.0,212,1000,0.01,0.8,0.000884469275421148,8844.69275421148,26
2.0,212,1000,0.01,0.9,0.000884469275421148,8844.69275421148,32
2.0,212,1000,0.05,0.8,0.000884469275421148,8844.69275421148,17
2.0,212,1000,0.05,0.9,0.000884469275421148,8844.69275421148,23
2.0,213,1000,0.01,0.8,0.000275556022876744,2755.56022876744,26
2.0,213,1000,0.01,0.9,0.000275556022876744,2755.56022876744,32
